tenor,maturityDate,value,valuationDate,currency,instrument,settlementDate,period,startDate,convexityAdjustment
4Y,,0.1747,2021-10-07,TRY,OIS,2D,1D,,
4Y,,0.1741,2021-10-06,TRY,OIS,2D,1D,,
4Y,,0.1726999,2021-10-05,TRY,OIS,2D,1D,,
4Y,,0.1726001,2021-10-04,TRY,OIS,2D,1D,,
4Y,,0.1727,2021-10-01,TRY,OIS,2D,1D,,
4Y,,0.1727,2021-09-30,TRY,OIS,2D,1D,,
4Y,,0.1729,2021-09-29,TRY,OIS,2D,1D,,
4Y,,0.1743,2021-09-28,TRY,OIS,2D,1D,,
4Y,,0.1751,2021-09-27,TRY,OIS,2D,1D,,
4Y,,0.1753,2021-09-24,TRY,OIS,2D,1D,,
4Y,,0.1693,2021-09-23,TRY,OIS,2D,1D,,
4Y,,0.1668,2021-09-22,TRY,OIS,2D,1D,,
4Y,,0.1672001,2021-09-21,TRY,OIS,2D,1D,,
4Y,,0.1667,2021-09-20,TRY,OIS,2D,1D,,
4Y,,0.1654,2021-09-17,TRY,OIS,2D,1D,,
4Y,,0.1643,2021-09-16,TRY,OIS,2D,1D,,
4Y,,0.1642,2021-09-15,TRY,OIS,2D,1D,,
4Y,,0.1641,2021-09-14,TRY,OIS,2D,1D,,
4Y,,0.1635,2021-09-13,TRY,OIS,2D,1D,,
4Y,,0.1644,2021-09-10,TRY,OIS,2D,1D,,
4Y,,0.1651,2021-09-09,TRY,OIS,2D,1D,,
4Y,,0.1664999999999999,2021-09-08,TRY,OIS,2D,1D,,
4Y,,0.1654,2021-09-07,TRY,OIS,2D,1D,,
4Y,,0.1655,2021-09-06,TRY,OIS,2D,1D,,
4Y,,0.1655,2021-09-03,TRY,OIS,2D,1D,,
4Y,,0.1664001,2021-09-02,TRY,OIS,2D,1D,,
4Y,,0.1681,2021-09-01,TRY,OIS,2D,1D,,
4Y,,0.1716,2021-08-31,TRY,OIS,2D,1D,,
4Y,,0.1714999999999999,2021-08-30,TRY,OIS,2D,1D,,
4Y,,0.1716,2021-08-27,TRY,OIS,2D,1D,,
4Y,,0.1732,2021-08-26,TRY,OIS,2D,1D,,
4Y,,0.174,2021-08-25,TRY,OIS,2D,1D,,
4Y,,0.1737999999999999,2021-08-24,TRY,OIS,2D,1D,,
4Y,,0.1734,2021-08-23,TRY,OIS,2D,1D,,
4Y,,0.1732,2021-08-20,TRY,OIS,2D,1D,,
4Y,,0.1752,2021-08-19,TRY,OIS,2D,1D,,
4Y,,0.1745,2021-08-18,TRY,OIS,2D,1D,,
4Y,,0.1728,2021-08-17,TRY,OIS,2D,1D,,
4Y,,0.172,2021-08-16,TRY,OIS,2D,1D,,
4Y,,0.1725,2021-08-13,TRY,OIS,2D,1D,,
4Y,,0.1742,2021-08-12,TRY,OIS,2D,1D,,
4Y,,0.1773001,2021-08-11,TRY,OIS,2D,1D,,
4Y,,0.1764,2021-08-10,TRY,OIS,2D,1D,,
4Y,,0.1787001,2021-08-09,TRY,OIS,2D,1D,,
4Y,,0.1789,2021-08-06,TRY,OIS,2D,1D,,
4Y,,0.1756000999999999,2021-08-05,TRY,OIS,2D,1D,,
4Y,,0.1745,2021-08-04,TRY,OIS,2D,1D,,
4Y,,0.1746,2021-08-03,TRY,OIS,2D,1D,,
4Y,,0.1736,2021-08-02,TRY,OIS,2D,1D,,
4Y,,0.175,2021-07-30,TRY,OIS,2D,1D,,
4Y,,0.1780998999999999,2021-07-29,TRY,OIS,2D,1D,,
4Y,,0.1784,2021-07-28,TRY,OIS,2D,1D,,
4Y,,0.1792,2021-07-27,TRY,OIS,2D,1D,,
4Y,,0.1793,2021-07-26,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-23,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-22,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-21,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-20,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-19,TRY,OIS,2D,1D,,
4Y,,0.1789,2021-07-16,TRY,OIS,2D,1D,,
4Y,,0.1785,2021-07-14,TRY,OIS,2D,1D,,
4Y,,0.1789,2021-07-13,TRY,OIS,2D,1D,,
4Y,,0.1788,2021-07-12,TRY,OIS,2D,1D,,
4Y,,0.1787,2021-07-09,TRY,OIS,2D,1D,,
4Y,,0.179,2021-07-08,TRY,OIS,2D,1D,,
4Y,,0.1792,2021-07-07,TRY,OIS,2D,1D,,
4Y,,0.178,2021-07-06,TRY,OIS,2D,1D,,
4Y,,0.1775,2021-07-05,TRY,OIS,2D,1D,,
4Y,,0.1765,2021-07-02,TRY,OIS,2D,1D,,
4Y,,0.1767001,2021-07-01,TRY,OIS,2D,1D,,
4Y,,0.1757999999999999,2021-06-30,TRY,OIS,2D,1D,,
4Y,,0.1767999999999999,2021-06-29,TRY,OIS,2D,1D,,
4Y,,0.1765,2021-06-28,TRY,OIS,2D,1D,,
4Y,,0.1761,2021-06-25,TRY,OIS,2D,1D,,
4Y,,0.1757,2021-06-24,TRY,OIS,2D,1D,,
4Y,,0.1757,2021-06-23,TRY,OIS,2D,1D,,
4Y,,0.1775,2021-06-22,TRY,OIS,2D,1D,,
4Y,,0.1785999999999999,2021-06-21,TRY,OIS,2D,1D,,
4Y,,0.1787,2021-06-18,TRY,OIS,2D,1D,,
4Y,,0.1793,2021-06-17,TRY,OIS,2D,1D,,
4Y,,0.1775,2021-06-16,TRY,OIS,2D,1D,,
4Y,,0.178,2021-06-15,TRY,OIS,2D,1D,,
4Y,,0.1767,2021-06-14,TRY,OIS,2D,1D,,
4Y,,0.1765,2021-06-11,TRY,OIS,2D,1D,,
4Y,,0.1773,2021-06-10,TRY,OIS,2D,1D,,
4Y,,0.179,2021-06-09,TRY,OIS,2D,1D,,
4Y,,0.1795,2021-06-08,TRY,OIS,2D,1D,,
4Y,,0.1797,2021-06-07,TRY,OIS,2D,1D,,
4Y,,0.1803,2021-06-04,TRY,OIS,2D,1D,,
4Y,,0.18,2021-06-03,TRY,OIS,2D,1D,,
4Y,,0.18,2021-06-02,TRY,OIS,2D,1D,,
4Y,,0.1783,2021-06-01,TRY,OIS,2D,1D,,
4Y,,0.1805,2021-05-31,TRY,OIS,2D,1D,,
4Y,,0.1805999999999999,2021-05-28,TRY,OIS,2D,1D,,
4Y,,0.1785,2021-05-27,TRY,OIS,2D,1D,,
4Y,,0.1781000999999999,2021-05-26,TRY,OIS,2D,1D,,
4Y,,0.179,2021-05-25,TRY,OIS,2D,1D,,
4Y,,0.1787,2021-05-24,TRY,OIS,2D,1D,,
4Y,,0.1787,2021-05-21,TRY,OIS,2D,1D,,
4Y,,0.179,2021-05-20,TRY,OIS,2D,1D,,
4Y,,0.1781000999999999,2021-05-18,TRY,OIS,2D,1D,,
4Y,,0.1789,2021-05-17,TRY,OIS,2D,1D,,
4Y,,0.1775,2021-05-14,TRY,OIS,2D,1D,,
4Y,,0.178,2021-05-12,TRY,OIS,2D,1D,,
4Y,,0.178,2021-05-11,TRY,OIS,2D,1D,,
4Y,,0.1779,2021-05-10,TRY,OIS,2D,1D,,
4Y,,0.1772,2021-05-07,TRY,OIS,2D,1D,,
4Y,,0.1784,2021-05-06,TRY,OIS,2D,1D,,
4Y,,0.1789,2021-05-05,TRY,OIS,2D,1D,,
4Y,,0.1802,2021-05-04,TRY,OIS,2D,1D,,
4Y,,0.1804,2021-05-03,TRY,OIS,2D,1D,,
4Y,,0.1808,2021-04-30,TRY,OIS,2D,1D,,
4Y,,0.1815001,2021-04-29,TRY,OIS,2D,1D,,
4Y,,0.1801001,2021-04-28,TRY,OIS,2D,1D,,
4Y,,0.1797000999999999,2021-04-27,TRY,OIS,2D,1D,,
4Y,,0.1825,2021-04-26,TRY,OIS,2D,1D,,
4Y,,0.1806000999999999,2021-04-22,TRY,OIS,2D,1D,,
4Y,,0.1784,2021-04-21,TRY,OIS,2D,1D,,
4Y,,0.1779,2021-04-20,TRY,OIS,2D,1D,,
4Y,,0.18,2021-04-19,TRY,OIS,2D,1D,,
4Y,,0.1826,2021-04-16,TRY,OIS,2D,1D,,
4Y,,0.1849001,2021-04-15,TRY,OIS,2D,1D,,
4Y,,0.188,2021-04-14,TRY,OIS,2D,1D,,
4Y,,0.1886,2021-04-13,TRY,OIS,2D,1D,,
4Y,,0.1895,2021-04-12,TRY,OIS,2D,1D,,
4Y,,0.19,2021-04-09,TRY,OIS,2D,1D,,
4Y,,0.1883,2021-04-08,TRY,OIS,2D,1D,,
4Y,,0.1905,2021-04-07,TRY,OIS,2D,1D,,
4Y,,0.1893,2021-04-06,TRY,OIS,2D,1D,,
4Y,,0.1903999999999999,2021-04-05,TRY,OIS,2D,1D,,
4Y,,0.1891,2021-04-02,TRY,OIS,2D,1D,,
4Y,,0.1895,2021-04-01,TRY,OIS,2D,1D,,
4Y,,0.1903,2021-03-31,TRY,OIS,2D,1D,,
4Y,,0.1948,2021-03-30,TRY,OIS,2D,1D,,
4Y,,0.1830004999999999,2021-03-29,TRY,OIS,2D,1D,,
4Y,,0.183,2021-03-26,TRY,OIS,2D,1D,,
4Y,,0.1825,2021-03-25,TRY,OIS,2D,1D,,
4Y,,0.1837,2021-03-24,TRY,OIS,2D,1D,,
4Y,,0.183,2021-03-23,TRY,OIS,2D,1D,,
4Y,,0.1887,2021-03-22,TRY,OIS,2D,1D,,
4Y,,0.1605,2021-03-19,TRY,OIS,2D,1D,,
4Y,,0.162,2021-03-18,TRY,OIS,2D,1D,,
4Y,,0.1641,2021-03-17,TRY,OIS,2D,1D,,
4Y,,0.1607999999999999,2021-03-16,TRY,OIS,2D,1D,,
4Y,,0.1614999999999999,2021-03-15,TRY,OIS,2D,1D,,
4Y,,0.1619,2021-03-12,TRY,OIS,2D,1D,,
4Y,,0.16,2021-03-11,TRY,OIS,2D,1D,,
4Y,,0.1589,2021-03-10,TRY,OIS,2D,1D,,
4Y,,0.1592,2021-03-09,TRY,OIS,2D,1D,,
4Y,,0.1605,2021-03-08,TRY,OIS,2D,1D,,
4Y,,0.1578999999999999,2021-03-05,TRY,OIS,2D,1D,,
4Y,,0.1561,2021-03-04,TRY,OIS,2D,1D,,
4Y,,0.1541,2021-03-03,TRY,OIS,2D,1D,,
4Y,,0.1528999999999999,2021-03-02,TRY,OIS,2D,1D,,
4Y,,0.1494,2021-03-01,TRY,OIS,2D,1D,,
4Y,,0.1475,2021-02-26,TRY,OIS,2D,1D,,
4Y,,0.146,2021-02-25,TRY,OIS,2D,1D,,
4Y,,0.145,2021-02-24,TRY,OIS,2D,1D,,
4Y,,0.1441,2021-02-23,TRY,OIS,2D,1D,,
4Y,,0.1442,2021-02-22,TRY,OIS,2D,1D,,
4Y,,0.144,2021-02-19,TRY,OIS,2D,1D,,
4Y,,0.1442999999999999,2021-02-18,TRY,OIS,2D,1D,,
4Y,,0.145,2021-02-17,TRY,OIS,2D,1D,,
4Y,,0.1442999999999999,2021-02-16,TRY,OIS,2D,1D,,
4Y,,0.1435,2021-02-15,TRY,OIS,2D,1D,,
4Y,,0.1442999999999999,2021-02-12,TRY,OIS,2D,1D,,
4Y,,0.1445,2021-02-11,TRY,OIS,2D,1D,,
4Y,,0.1436,2021-02-10,TRY,OIS,2D,1D,,
4Y,,0.144,2021-02-09,TRY,OIS,2D,1D,,
4Y,,0.1425,2021-02-08,TRY,OIS,2D,1D,,
4Y,,0.1415,2021-02-05,TRY,OIS,2D,1D,,
4Y,,0.1416,2021-02-04,TRY,OIS,2D,1D,,
4Y,,0.142,2021-02-03,TRY,OIS,2D,1D,,
4Y,,0.141,2021-02-02,TRY,OIS,2D,1D,,
4Y,,0.1409,2021-02-01,TRY,OIS,2D,1D,,
4Y,,0.1416,2021-01-29,TRY,OIS,2D,1D,,
4Y,,0.1416,2021-01-28,TRY,OIS,2D,1D,,
4Y,,0.141,2021-01-27,TRY,OIS,2D,1D,,
4Y,,0.1405,2021-01-26,TRY,OIS,2D,1D,,
4Y,,0.141,2021-01-25,TRY,OIS,2D,1D,,
4Y,,0.1402,2021-01-22,TRY,OIS,2D,1D,,
4Y,,0.1402,2021-01-21,TRY,OIS,2D,1D,,
4Y,,0.1413,2021-01-20,TRY,OIS,2D,1D,,
4Y,,0.142,2021-01-19,TRY,OIS,2D,1D,,
4Y,,0.1438,2021-01-18,TRY,OIS,2D,1D,,
4Y,,0.1432,2021-01-15,TRY,OIS,2D,1D,,
4Y,,0.1427,2021-01-14,TRY,OIS,2D,1D,,
4Y,,0.1429,2021-01-13,TRY,OIS,2D,1D,,
4Y,,0.1437,2021-01-12,TRY,OIS,2D,1D,,
4Y,,0.1426,2021-01-11,TRY,OIS,2D,1D,,
4Y,,0.1406,2021-01-08,TRY,OIS,2D,1D,,
4Y,,0.1404,2021-01-07,TRY,OIS,2D,1D,,
4Y,,0.14,2021-01-06,TRY,OIS,2D,1D,,
4Y,,0.1404,2021-01-05,TRY,OIS,2D,1D,,
4Y,,0.1411,2021-01-04,TRY,OIS,2D,1D,,
4Y,,0.1407,2021-01-01,TRY,OIS,2D,1D,,
4Y,,0.1407,2020-12-31,TRY,OIS,2D,1D,,
4Y,,0.1404,2020-12-30,TRY,OIS,2D,1D,,
4Y,,0.1413,2020-12-29,TRY,OIS,2D,1D,,
4Y,,0.1405,2020-12-28,TRY,OIS,2D,1D,,
4Y,,0.1405,2020-12-25,TRY,OIS,2D,1D,,
4Y,,0.1405,2020-12-24,TRY,OIS,2D,1D,,
4Y,,0.1423,2020-12-23,TRY,OIS,2D,1D,,
4Y,,0.1422999,2020-12-22,TRY,OIS,2D,1D,,
4Y,,0.1415,2020-12-21,TRY,OIS,2D,1D,,
4Y,,0.1431,2020-12-18,TRY,OIS,2D,1D,,
4Y,,0.1427999999999999,2020-12-17,TRY,OIS,2D,1D,,
4Y,,0.143,2020-12-16,TRY,OIS,2D,1D,,
4Y,,0.143,2020-12-15,TRY,OIS,2D,1D,,
4Y,,0.1446,2020-12-14,TRY,OIS,2D,1D,,
4Y,,0.1449,2020-12-11,TRY,OIS,2D,1D,,
4Y,,0.1438,2020-12-10,TRY,OIS,2D,1D,,
4Y,,0.1434,2020-12-09,TRY,OIS,2D,1D,,
4Y,,0.1438,2020-12-08,TRY,OIS,2D,1D,,
4Y,,0.1410001,2020-12-07,TRY,OIS,2D,1D,,
4Y,,0.14,2020-12-04,TRY,OIS,2D,1D,,
4Y,,0.1408,2020-12-03,TRY,OIS,2D,1D,,
4Y,,0.1382,2020-12-02,TRY,OIS,2D,1D,,
4Y,,0.1369999999999999,2020-12-01,TRY,OIS,2D,1D,,
4Y,,0.135,2020-11-30,TRY,OIS,2D,1D,,
4Y,,0.135,2020-11-27,TRY,OIS,2D,1D,,
4Y,,0.135,2020-11-26,TRY,OIS,2D,1D,,
4Y,,0.1346,2020-11-25,TRY,OIS,2D,1D,,
4Y,,0.1326999999999999,2020-11-24,TRY,OIS,2D,1D,,
4Y,,0.1305,2020-11-23,TRY,OIS,2D,1D,,
4Y,,0.1278999999999999,2020-11-20,TRY,OIS,2D,1D,,
4Y,,0.1274,2020-11-19,TRY,OIS,2D,1D,,
4Y,,0.1331,2020-11-18,TRY,OIS,2D,1D,,
4Y,,0.1308,2020-11-17,TRY,OIS,2D,1D,,
4Y,,0.1311,2020-11-16,TRY,OIS,2D,1D,,
4Y,,0.1326,2020-11-13,TRY,OIS,2D,1D,,
4Y,,0.1352,2020-11-12,TRY,OIS,2D,1D,,
4Y,,0.1405,2020-11-11,TRY,OIS,2D,1D,,
4Y,,0.145,2020-11-10,TRY,OIS,2D,1D,,
4Y,,0.147,2020-11-09,TRY,OIS,2D,1D,,
4Y,,0.1575,2020-11-06,TRY,OIS,2D,1D,,
4Y,,0.157,2020-11-05,TRY,OIS,2D,1D,,
4Y,,0.1575,2020-11-04,TRY,OIS,2D,1D,,
4Y,,0.1583999999999999,2020-11-03,TRY,OIS,2D,1D,,
4Y,,0.1583999999999999,2020-11-02,TRY,OIS,2D,1D,,
4Y,,0.1585,2020-10-30,TRY,OIS,2D,1D,,
4Y,,0.1551,2020-10-28,TRY,OIS,2D,1D,,
4Y,,0.149,2020-10-27,TRY,OIS,2D,1D,,
4Y,,0.1472,2020-10-26,TRY,OIS,2D,1D,,
4Y,,0.142,2020-10-23,TRY,OIS,2D,1D,,
4Y,,0.1406999,2020-10-22,TRY,OIS,2D,1D,,
4Y,,0.1381999,2020-10-21,TRY,OIS,2D,1D,,
4Y,,0.1384999999999999,2020-10-20,TRY,OIS,2D,1D,,
4Y,,0.1387,2020-10-19,TRY,OIS,2D,1D,,
4Y,,0.1392,2020-10-16,TRY,OIS,2D,1D,,
4Y,,0.139,2020-10-15,TRY,OIS,2D,1D,,
4Y,,0.139,2020-10-14,TRY,OIS,2D,1D,,
4Y,,0.1384999999999999,2020-10-13,TRY,OIS,2D,1D,,
4Y,,0.138,2020-10-12,TRY,OIS,2D,1D,,
4Y,,0.139,2020-10-09,TRY,OIS,2D,1D,,
4Y,,0.139,2020-10-08,TRY,OIS,2D,1D,,
4Y,,0.1369999999999999,2020-10-07,TRY,OIS,2D,1D,,
4Y,,0.134,2020-10-06,TRY,OIS,2D,1D,,
4Y,,0.1358,2020-10-05,TRY,OIS,2D,1D,,
4Y,,0.1366,2020-10-02,TRY,OIS,2D,1D,,
4Y,,0.1365,2020-10-01,TRY,OIS,2D,1D,,
4Y,,0.1375,2020-09-30,TRY,OIS,2D,1D,,
4Y,,0.1392,2020-09-29,TRY,OIS,2D,1D,,
4Y,,0.1372,2020-09-28,TRY,OIS,2D,1D,,
4Y,,0.133,2020-09-25,TRY,OIS,2D,1D,,
4Y,,0.134,2020-09-24,TRY,OIS,2D,1D,,
4Y,,0.1381,2020-09-23,TRY,OIS,2D,1D,,
4Y,,0.1377,2020-09-22,TRY,OIS,2D,1D,,
4Y,,0.138,2020-09-21,TRY,OIS,2D,1D,,
4Y,,0.1365,2020-09-18,TRY,OIS,2D,1D,,
4Y,,0.135,2020-09-17,TRY,OIS,2D,1D,,
4Y,,0.1315,2020-09-16,TRY,OIS,2D,1D,,
4Y,,0.131,2020-09-15,TRY,OIS,2D,1D,,
4Y,,0.1325,2020-09-14,TRY,OIS,2D,1D,,
4Y,,0.1326999999999999,2020-09-11,TRY,OIS,2D,1D,,
4Y,,0.1323,2020-09-10,TRY,OIS,2D,1D,,
4Y,,0.1373,2020-09-09,TRY,OIS,2D,1D,,
4Y,,0.136,2020-09-08,TRY,OIS,2D,1D,,
4Y,,0.135,2020-09-07,TRY,OIS,2D,1D,,
4Y,,0.135,2020-09-04,TRY,OIS,2D,1D,,
4Y,,0.1367,2020-09-03,TRY,OIS,2D,1D,,
4Y,,0.1315,2020-09-02,TRY,OIS,2D,1D,,
4Y,,0.131,2020-09-01,TRY,OIS,2D,1D,,
4Y,,0.1321,2020-08-31,TRY,OIS,2D,1D,,
4Y,,0.1325,2020-08-28,TRY,OIS,2D,1D,,
4Y,,0.1363,2020-08-27,TRY,OIS,2D,1D,,
4Y,,0.1394999999999999,2020-08-26,TRY,OIS,2D,1D,,
4Y,,0.1401,2020-08-25,TRY,OIS,2D,1D,,
4Y,,0.138,2020-08-24,TRY,OIS,2D,1D,,
4Y,,0.1373,2020-08-21,TRY,OIS,2D,1D,,
4Y,,0.1382,2020-08-20,TRY,OIS,2D,1D,,
4Y,,0.1455,2020-08-19,TRY,OIS,2D,1D,,
4Y,,0.1448,2020-08-18,TRY,OIS,2D,1D,,
4Y,,0.1477001,2020-08-17,TRY,OIS,2D,1D,,
4Y,,0.1477,2020-08-14,TRY,OIS,2D,1D,,
4Y,,0.1438,2020-08-13,TRY,OIS,2D,1D,,
4Y,,0.1388,2020-08-12,TRY,OIS,2D,1D,,
4Y,,0.1383,2020-08-11,TRY,OIS,2D,1D,,
4Y,,0.1412,2020-08-10,TRY,OIS,2D,1D,,
4Y,,0.138,2020-08-07,TRY,OIS,2D,1D,,
4Y,,0.1332,2020-08-06,TRY,OIS,2D,1D,,
4Y,,0.1282,2020-08-05,TRY,OIS,2D,1D,,
4Y,,0.1266,2020-08-04,TRY,OIS,2D,1D,,
4Y,,0.1232,2020-08-03,TRY,OIS,2D,1D,,
4Y,,0.1226,2020-07-31,TRY,OIS,2D,1D,,
4Y,,0.1232,2020-07-30,TRY,OIS,2D,1D,,
4Y,,0.1226,2020-07-29,TRY,OIS,2D,1D,,
4Y,,0.1175,2020-07-28,TRY,OIS,2D,1D,,
4Y,,0.115,2020-07-27,TRY,OIS,2D,1D,,
4Y,,0.11455,2020-07-24,TRY,OIS,2D,1D,,
4Y,,0.1144999999999999,2020-07-23,TRY,OIS,2D,1D,,
4Y,,0.1142,2020-07-22,TRY,OIS,2D,1D,,
4Y,,0.1143,2020-07-21,TRY,OIS,2D,1D,,
4Y,,0.1155,2020-07-20,TRY,OIS,2D,1D,,
4Y,,0.1151,2020-07-17,TRY,OIS,2D,1D,,
4Y,,0.11485,2020-07-16,TRY,OIS,2D,1D,,
4Y,,0.1158,2020-07-14,TRY,OIS,2D,1D,,
4Y,,0.1152,2020-07-13,TRY,OIS,2D,1D,,
4Y,,0.1128,2020-07-10,TRY,OIS,2D,1D,,
4Y,,0.111,2020-07-09,TRY,OIS,2D,1D,,
4Y,,0.1112,2020-07-08,TRY,OIS,2D,1D,,
4Y,,0.1094999999999999,2020-07-07,TRY,OIS,2D,1D,,
4Y,,0.1097,2020-07-06,TRY,OIS,2D,1D,,
4Y,,0.1092,2020-07-03,TRY,OIS,2D,1D,,
4Y,,0.107,2020-07-02,TRY,OIS,2D,1D,,
4Y,,0.1064,2020-07-01,TRY,OIS,2D,1D,,
4Y,,0.1051,2020-06-30,TRY,OIS,2D,1D,,
4Y,,0.1043,2020-06-29,TRY,OIS,2D,1D,,
4Y,,0.103,2020-06-26,TRY,OIS,2D,1D,,
4Y,,0.1035,2020-06-25,TRY,OIS,2D,1D,,
4Y,,0.1033999999999999,2020-06-24,TRY,OIS,2D,1D,,
4Y,,0.103,2020-06-23,TRY,OIS,2D,1D,,
4Y,,0.1031,2020-06-22,TRY,OIS,2D,1D,,
4Y,,0.1027999999999999,2020-06-19,TRY,OIS,2D,1D,,
4Y,,0.1055,2020-06-18,TRY,OIS,2D,1D,,
4Y,,0.1063,2020-06-17,TRY,OIS,2D,1D,,
4Y,,0.107,2020-06-16,TRY,OIS,2D,1D,,
4Y,,0.108,2020-06-15,TRY,OIS,2D,1D,,
4Y,,0.1081,2020-06-12,TRY,OIS,2D,1D,,
4Y,,0.1113,2020-06-11,TRY,OIS,2D,1D,,
4Y,,0.1119999999999999,2020-06-10,TRY,OIS,2D,1D,,
4Y,,0.114,2020-06-09,TRY,OIS,2D,1D,,
4Y,,0.113,2020-06-08,TRY,OIS,2D,1D,,
4Y,,0.113,2020-06-05,TRY,OIS,2D,1D,,
4Y,,0.1115,2020-06-04,TRY,OIS,2D,1D,,
4Y,,0.1092,2020-06-03,TRY,OIS,2D,1D,,
4Y,,0.1085,2020-06-02,TRY,OIS,2D,1D,,
4Y,,0.1105,2020-06-01,TRY,OIS,2D,1D,,
4Y,,0.1119999999999999,2020-05-29,TRY,OIS,2D,1D,,
4Y,,0.1125,2020-05-28,TRY,OIS,2D,1D,,
4Y,,0.1125,2020-05-27,TRY,OIS,2D,1D,,
4Y,,0.1119999999999999,2020-05-26,TRY,OIS,2D,1D,,
4Y,,0.1119999999999999,2020-05-22,TRY,OIS,2D,1D,,
4Y,,0.111,2020-05-21,TRY,OIS,2D,1D,,
4Y,,0.1115,2020-05-20,TRY,OIS,2D,1D,,
4Y,,0.1144999999999999,2020-05-19,TRY,OIS,2D,1D,,
4Y,,0.1144999999999999,2020-05-18,TRY,OIS,2D,1D,,
4Y,,0.1144999999999999,2020-05-15,TRY,OIS,2D,1D,,
4Y,,0.1144999999999999,2020-05-14,TRY,OIS,2D,1D,,
4Y,,0.115,2020-05-13,TRY,OIS,2D,1D,,
4Y,,0.115,2020-05-12,TRY,OIS,2D,1D,,
4Y,,0.1155,2020-05-11,TRY,OIS,2D,1D,,
4Y,,0.1165,2020-05-08,TRY,OIS,2D,1D,,
4Y,,0.1165,2020-05-07,TRY,OIS,2D,1D,,
4Y,,0.1155,2020-05-06,TRY,OIS,2D,1D,,
4Y,,0.113,2020-04-23,TRY,OIS,2D,1D,,
4Y,,0.113,2020-04-22,TRY,OIS,2D,1D,,
4Y,,0.1132,2020-04-21,TRY,OIS,2D,1D,,
4Y,,0.1245,2020-04-16,TRY,OIS,2D,1D,,
4Y,,0.1245,2020-04-15,TRY,OIS,2D,1D,,
4Y,,0.1225,2020-04-14,TRY,OIS,2D,1D,,
4Y,,0.127,2020-04-09,TRY,OIS,2D,1D,,
4Y,,0.129,2020-04-08,TRY,OIS,2D,1D,,
4Y,,0.128,2020-04-07,TRY,OIS,2D,1D,,
4Y,,0.13,2020-04-06,TRY,OIS,2D,1D,,
4Y,,0.1235,2020-03-31,TRY,OIS,2D,1D,,
4Y,,0.125,2020-03-30,TRY,OIS,2D,1D,,
4Y,,0.1211,2020-03-20,TRY,OIS,2D,1D,,
4Y,,0.1182,2020-03-19,TRY,OIS,2D,1D,,
4Y,,0.118,2020-03-18,TRY,OIS,2D,1D,,
4Y,,0.1185,2020-03-17,TRY,OIS,2D,1D,,
4Y,,0.1167,2020-03-16,TRY,OIS,2D,1D,,
4Y,,0.1149,2020-03-13,TRY,OIS,2D,1D,,
4Y,,0.1165,2020-03-12,TRY,OIS,2D,1D,,
4Y,,0.1146,2020-03-11,TRY,OIS,2D,1D,,
4Y,,0.1155,2020-03-10,TRY,OIS,2D,1D,,
4Y,,0.1174,2020-03-09,TRY,OIS,2D,1D,,
4Y,,0.1165,2020-03-06,TRY,OIS,2D,1D,,
4Y,,0.116243,2020-03-05,TRY,OIS,2D,1D,,
4Y,,0.1155,2020-03-04,TRY,OIS,2D,1D,,
4Y,,0.1197,2020-03-03,TRY,OIS,2D,1D,,
4Y,,0.1225,2020-03-02,TRY,OIS,2D,1D,,
4Y,,0.1239,2020-02-28,TRY,OIS,2D,1D,,
1Y,,0.389729,2025-02-26,TRY,SWAP,2D,1D,,
1Y,,0.396429,2025-02-21,TRY,SWAP,2D,1D,,
1Y,,0.396429,2025-02-14,TRY,SWAP,2D,1D,,
1Y,,0.394929,2025-02-07,TRY,SWAP,2D,1D,,
1Y,,0.395929,2025-01-31,TRY,SWAP,2D,1D,,
1Y,,0.396929,2025-01-24,TRY,SWAP,2D,1D,,
1Y,,0.4037789999999999,2025-01-17,TRY,SWAP,2D,1D,,
1Y,,0.409429,2025-01-10,TRY,SWAP,2D,1D,,
1Y,,0.401929,2025-01-03,TRY,SWAP,2D,1D,,
1Y,,0.413429,2024-12-27,TRY,SWAP,2D,1D,,
1Y,,0.429429,2024-12-20,TRY,SWAP,2D,1D,,
1Y,,0.430429,2024-12-13,TRY,SWAP,2D,1D,,
1Y,,0.424929,2024-12-06,TRY,SWAP,2D,1D,,
1Y,,0.415929,2024-11-29,TRY,SWAP,2D,1D,,
1Y,,0.414429,2024-11-22,TRY,SWAP,2D,1D,,
1Y,,0.421929,2024-11-15,TRY,SWAP,2D,1D,,
1Y,,0.424429,2024-11-08,TRY,SWAP,2D,1D,,
1Y,,0.428429,2024-11-01,TRY,SWAP,2D,1D,,
1Y,,0.430429,2024-10-25,TRY,SWAP,2D,1D,,
1Y,,0.431379,2024-10-18,TRY,SWAP,2D,1D,,
1Y,,0.432929,2024-10-11,TRY,SWAP,2D,1D,,
1Y,,0.432929,2024-10-04,TRY,SWAP,2D,1D,,
1Y,,0.425429,2024-09-27,TRY,SWAP,2D,1D,,
1Y,,0.432929,2024-09-20,TRY,SWAP,2D,1D,,
1Y,,0.435929,2024-09-13,TRY,SWAP,2D,1D,,
